电影类别,备案立项号,片名,备案单位,编剧,备案结果,备案地,梗概,公示日期,公示批次名称,备案详细页链接,公示批次链接
故事影片,影剧备字〔2021〕第1546号,天边,内蒙古电影集团有限责任公司,黑春梅,同意拍摄,内蒙古自治区,《海的尽头是草原》是两个小人物，两个不同民族，先后在不同的自然人文环境里，在时代的大背景下，用爱情及生活，高层次地谱写了一曲民族团结的颂歌！,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56445,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1565号,画皮III,宁夏电影制片厂（有限公司）,杨晓涛,同意拍摄,宁夏回族自治区,天神击败魔王将他封印在魔界空间，魔王元神催生魔种飞出寒冰世界与天狼女王横行人间，驱魔人在九霄美狐小唯千年妖灵的帮助下，消灭了野心勃勃作恶多端的魔界大魔王，阳光重新普照大地，和平即将到来。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56446,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1599号,疯狂的GPS,宁夏明道文化发展有限公司、北京华夏荣耀文化产业集团有限公司,张博,同意拍摄,宁夏回族自治区,讲述了周良、彬子、三胖三人误入“上川岛”，发现有人利用岛上的地势，将盗取的海中文物藏于岛中。周良、彬子、三胖便与岛上渔民配合警方侦破“特大盗捞海底文物案”，保护我国文物安全的故事。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56447,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1482号,爱情的代驾,宁夏群英影业有限公司,汪琦,同意拍摄,宁夏回族自治区,一部讲述事业爱情双失意的男青年钟成奎为实现人生反转，为神秘富二代当职业替身，结果遭遇多重意外惊喜的爆笑爱情喜剧。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56448,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1618号,一字千钧,青岛东方巨龙影业有限公司、山东齐鲁影业传媒有限公司,黄丹、刘春雷,同意拍摄,山东省,1940年元旦，《大众日报》欲登载毛泽东文章，以提振抗战士气。报社人员在转移中，将装满铅字的麻袋掉落河中。铅字工九月拼命搜寻，却还差一字。最终如期出报。一字之缺，由众人手工书写。主席文章传遍全国。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56449,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1708号,曾经的大学，曾经的她,青岛东谊影视传媒有限公司,田启强（笔名：田七）,同意拍摄,山东省,本片是一部关于青春、爱情、校园的剧情片，讲述了大学期间田大齐和陈静之间浪漫又惋惜的爱情故事。影片通过记录青春、爱情，还有那个年代大学场景、人文环境和时代特征的再现，勾起一代人对青春和爱情的美好回忆。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56450,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1607号,戏台,青岛欢喜首映文化有限公司,陈佩斯,同意拍摄,山东省,民国初年，军阀洪大帅攻占北平。正逢五庆班携名角儿金啸天要演出《霸王别姬》，不料接连发生流氓滋事，大帅霸场等意外。台上台下，侯班主等各色人物的命运阴差阳错地勾连在一起，上演了一出旧世梨园的荒诞喜剧。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56451,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1709号,待到雾起时,青岛启点文化传播有限公司,贺东星,同意拍摄,山东省,俞果是一个知名编剧，作品接二连三票房失利，对他打击很大，他来到一处民宿客栈闭关创作，最终俞果释然，走出心理阴影。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56452,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1609号,花开在春天,青岛山海聚星影业有限公司,甘露,同意拍摄,山东省,波波、小薇和奥力三个小学生各自有着自己的小烦恼，成长的过程中三人互相帮助，在“新苗托管班”里他们收获了友情，获得成长，同时他们的父母也在此期间学会理解孩子，尊重孩子。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56453,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
故事影片,影剧备字〔2021〕第1713号,断线之后,青岛新视点文化发展有限公司,孙艳英、牟兴建,同意拍摄,山东省,电影讲述了寒亭籍年轻共产党员张英，在青岛、济南等地舍生忘死、虎穴锄奸的故事。,2021-06-04,国家电影局关于2021年4月全国电影剧本（梗概）  备案、立项公示的通知-电影备案立项公示-国家电影局,http://www.chinafilm.gov.cn/chinafilm/utils/serviceContent.shtml?ID=56454,http://www.chinafilm.gov.cn/chinafilm/contents/167/3470.shtml
